transaction_id,customer_id,transaction_type,merchant_category,amount,transaction_date
TXN_001454,CUST_0035,Salary Credit,Employer Direct Deposit,12860.38,2024-05-30
TXN_001455,CUST_0035,Salary Credit,Employer Direct Deposit,12860.38,2024-06-30
TXN_001456,CUST_0035,Salary Credit,Employer Direct Deposit,12860.38,2024-07-30
TXN_001457,CUST_0035,Salary Credit,Employer Direct Deposit,12860.38,2024-08-28
TXN_001458,CUST_0035,Salary Credit,Employer Direct Deposit,12860.38,2024-10-01
TXN_001459,CUST_0035,Salary Credit,Employer Direct Deposit,12860.38,2024-10-31
TXN_001460,CUST_0035,Salary Credit,Employer Direct Deposit,12860.38,2024-11-28
TXN_001461,CUST_0035,Investment,Stock Brokerage,747.8,2024-02-10
TXN_001462,CUST_0035,Entertainment,Streaming Service,2516.6,2024-11-05
TXN_001463,CUST_0035,Entertainment,Gaming,3251.35,2024-04-04
TXN_001464,CUST_0035,Dining,Cafe,2374.5,2024-03-24
TXN_001465,CUST_0035,Investment,Stock Brokerage,7763.12,2024-01-08
TXN_001466,CUST_0035,Shopping,Home Decor,1120.55,2024-12-09
TXN_001467,CUST_0035,Investment,Stock Brokerage,9307.48,2024-08-12
TXN_001468,CUST_0035,Entertainment,Gaming,1631.23,2024-08-22
TXN_001469,CUST_0035,Investment,SIP Investment,897.35,2024-07-13
TXN_001470,CUST_0035,Utility Bill,Phone,3061.41,2024-10-19
TXN_001471,CUST_0035,Rent,Apartment Rent,2354.83,2024-01-22
TXN_001472,CUST_0035,Investment,SIP Investment,872.89,2024-07-17
TXN_001473,CUST_0035,Rent,Apartment Rent,2318.66,2024-06-04
TXN_001474,CUST_0035,Shopping,Home Decor,840.77,2024-05-30
TXN_001475,CUST_0035,Travel,International Travel,3815.92,2024-11-26
TXN_001476,CUST_0035,Entertainment,Streaming Service,3616.01,2024-02-27
TXN_001477,CUST_0035,EMI,Personal Loan EMI,2240.29,2024-03-10
TXN_001478,CUST_0035,Dining,Cafe,1624.07,2024-01-13
TXN_001479,CUST_0035,EMI,Car Loan EMI,2281.59,2024-04-13
TXN_001480,CUST_0035,Entertainment,Streaming Service,1257.91,2024-12-20
TXN_001481,CUST_0035,EMI,Personal Loan EMI,727.98,2024-12-27
TXN_001482,CUST_0035,Entertainment,Gaming,1821.09,2024-09-25
TXN_001483,CUST_0035,Dining,Food Delivery,3957.42,2024-09-18
TXN_001484,CUST_0035,EMI,Car Loan EMI,609.77,2024-03-28
TXN_001485,CUST_0035,Utility Bill,Water,819.0,2024-03-15
TXN_001486,CUST_0035,EMI,Personal Loan EMI,1270.16,2024-08-16
TXN_001487,CUST_0035,Shopping,Fashion,596.59,2024-03-08
TXN_001488,CUST_0035,Investment,Mutual Fund SIP,2904.55,2024-08-22
TXN_001489,CUST_0035,Entertainment,Movie Theater,2722.07,2024-01-03
TXN_001490,CUST_0036,Salary Credit,Employer Direct Deposit,5854.54,2024-01-05
TXN_001491,CUST_0036,Salary Credit,Employer Direct Deposit,5854.54,2024-02-05
TXN_001492,CUST_0036,Salary Credit,Employer Direct Deposit,5854.54,2024-03-04
TXN_001493,CUST_0036,Salary Credit,Employer Direct Deposit,5854.54,2024-04-03
TXN_001494,CUST_0036,Salary Credit,Employer Direct Deposit,5854.54,2024-05-03
TXN_001495,CUST_0036,Salary Credit,Employer Direct Deposit,5854.54,2024-06-02
TXN_001496,CUST_0036,Salary Credit,Employer Direct Deposit,5854.54,2024-06-29
TXN_001497,CUST_0036,Salary Credit,Employer Direct Deposit,5854.54,2024-08-02
TXN_001498,CUST_0036,Salary Credit,Employer Direct Deposit,5854.54,2024-09-01
TXN_001499,CUST_0036,Salary Credit,Employer Direct Deposit,5854.54,2024-09-27
TXN_001500,CUST_0036,Salary Credit,Employer Direct Deposit,5854.54,2024-10-28
TXN_001501,CUST_0036,Salary Credit,Employer Direct Deposit,5854.54,2024-11-30
TXN_001502,CUST_0036,Shopping,Online Marketplace,3146.89,2024-04-16
TXN_001503,CUST_0036,Travel,Hotels,5295.56,2024-01-19
TXN_001504,CUST_0036,EMI,Home Loan EMI,2595.04,2024-06-01
TXN_001505,CUST_0036,Utility Bill,Electricity,254.67,2024-08-01
TXN_001506,CUST_0036,EMI,Home Loan EMI,2027.72,2024-12-20
TXN_001507,CUST_0036,Rent,Apartment Rent,3248.0,2024-07-03
TXN_001508,CUST_0036,Travel,Airlines,2718.01,2024-07-13
TXN_001509,CUST_0036,Grocery,Organic Store,4218.12,2024-02-03
TXN_001510,CUST_0036,Shopping,Home Decor,681.38,2024-12-21
TXN_001511,CUST_0036,Shopping,Baby Store,2639.99,2024-09-25
TXN_001512,CUST_0036,Investment,Stock Brokerage,1538.37,2024-11-18
TXN_001513,CUST_0036,Rent,Apartment Rent,3065.96,2024-12-27
TXN_001514,CUST_0036,Shopping,Home Decor,3048.13,2024-06-11
TXN_001515,CUST_0036,Shopping,Online Marketplace,2879.96,2024-11-15
TXN_001516,CUST_0036,Utility Bill,Water,3075.31,2024-09-11
TXN_001517,CUST_0036,Rent,Office Rent,1539.72,2024-11-08
TXN_001518,CUST_0036,Investment,Fixed Deposit,515.02,2024-01-13
TXN_001519,CUST_0036,Entertainment,Gaming,3985.7,2024-04-16
TXN_001520,CUST_0036,Dining,Cafe,237.01,2024-06-28
TXN_001521,CUST_0036,Rent,Apartment Rent,1603.56,2024-05-24
TXN_001522,CUST_0036,Shopping,Electronics,1545.79,2024-09-16
TXN_001523,CUST_0036,Rent,Office Rent,1341.51,2024-06-19
TXN_001524,CUST_0036,Utility Bill,Phone,3624.74,2024-11-11
TXN_001525,CUST_0036,Travel,Hotels,6703.84,2024-12-10
TXN_001526,CUST_0036,Entertainment,Movie Theater,3988.3,2024-11-26
TXN_001527,CUST_0036,EMI,Car Loan EMI,1651.54,2024-10-01
TXN_001528,CUST_0036,Utility Bill,Phone,3922.11,2024-07-30
TXN_001529,CUST_0036,Travel,International Travel,5854.72,2024-06-10
TXN_001530,CUST_0036,Rent,Apartment Rent,3056.48,2024-06-30
TXN_001531,CUST_0036,Grocery,Supermarket,1409.5,2024-01-16
TXN_001532,CUST_0036,Utility Bill,Phone,3136.29,2024-03-25
TXN_001533,CUST_0036,Dining,Restaurant,2980.01,2024-06-06
TXN_001534,CUST_0036,Utility Bill,Electricity,1364.77,2024-02-14
TXN_001535,CUST_0036,Entertainment,Streaming Service,1864.2,2024-06-03
TXN_001536,CUST_0037,Salary Credit,Employer Direct Deposit,5100.15,2024-01-03
TXN_001537,CUST_0037,Salary Credit,Employer Direct Deposit,5100.15,2024-01-31
TXN_001538,CUST_0037,Salary Credit,Employer Direct Deposit,5100.15,2024-03-02
TXN_001539,CUST_0037,Salary Credit,Employer Direct Deposit,5100.15,2024-03-31
TXN_001540,CUST_0037,Salary Credit,Employer Direct Deposit,5100.15,2024-05-03
TXN_001541,CUST_0037,Salary Credit,Employer Direct Deposit,5100.15,2024-06-03
TXN_001542,CUST_0037,Salary Credit,Employer Direct Deposit,5100.15,2024-06-29
TXN_001543,CUST_0037,Salary Credit,Employer Direct Deposit,5100.15,2024-08-01
TXN_001544,CUST_0037,Salary Credit,Employer Direct Deposit,5100.15,2024-09-01
TXN_001545,CUST_0037,Salary Credit,Employer Direct Deposit,5100.15,2024-09-28
TXN_001546,CUST_0037,Salary Credit,Employer Direct Deposit,5100.15,2024-10-28
TXN_001547,CUST_0037,Salary Credit,Employer Direct Deposit,5100.15,2024-11-28
TXN_001548,CUST_0037,Entertainment,Gaming,4370.66,2024-06-07
TXN_001549,CUST_0037,Utility Bill,Water,3849.71,2024-02-20
TXN_001550,CUST_0037,Rent,Apartment Rent,1109.66,2024-07-17
TXN_001551,CUST_0037,Rent,Apartment Rent,3797.01,2024-12-17
TXN_001552,CUST_0037,Grocery,Organic Store,2339.71,2024-01-24
TXN_001553,CUST_0037,Grocery,Wholesale Club,3833.24,2024-06-08
TXN_001554,CUST_0037,Travel,International Travel,5183.04,2024-04-17
TXN_001555,CUST_0037,Utility Bill,Water,970.8,2024-05-21
TXN_001556,CUST_0037,Rent,Office Rent,3013.37,2024-05-19
TXN_001557,CUST_0037,EMI,Home Loan EMI,538.14,2024-11-14
TXN_001558,CUST_0037,Rent,Apartment Rent,2050.95,2024-06-12
TXN_001559,CUST_0037,Shopping,Fashion,4716.96,2024-05-25
TXN_001560,CUST_0037,Investment,Stock Brokerage,6326.0,2024-06-22
TXN_001561,CUST_0037,Rent,Office Rent,1086.98,2024-12-11
TXN_001562,CUST_0037,Travel,Airlines,871.73,2024-07-19
TXN_001563,CUST_0037,EMI,Personal Loan EMI,1981.89,2024-12-19
TXN_001564,CUST_0037,Entertainment,Gaming,1784.57,2024-06-19
TXN_001565,CUST_0037,Investment,Mutual Fund SIP,7679.56,2024-08-26
TXN_001566,CUST_0037,EMI,Home Loan EMI,2799.22,2024-08-27
TXN_001567,CUST_0037,Grocery,Organic Store,1558.85,2024-11-25
TXN_001568,CUST_0037,Entertainment,Movie Theater,1166.15,2024-04-24
TXN_001569,CUST_0038,Salary Credit,Employer Direct Deposit,10403.31,2024-01-03
TXN_001570,CUST_0038,Salary Credit,Employer Direct Deposit,10403.31,2024-02-03
TXN_001571,CUST_0038,Salary Credit,Employer Direct Deposit,10403.31,2024-03-02
TXN_001572,CUST_0038,Salary Credit,Employer Direct Deposit,10403.31,2024-04-05
TXN_001573,CUST_0038,Salary Credit,Employer Direct Deposit,10403.31,2024-05-05
TXN_001574,CUST_0038,Salary Credit,Employer Direct Deposit,10403.31,2024-06-01
TXN_001575,CUST_0038,Salary Credit,Employer Direct Deposit,10403.31,2024-07-01
TXN_001576,CUST_0038,Salary Credit,Employer Direct Deposit,10403.31,2024-08-01
TXN_001577,CUST_0038,Salary Credit,Employer Direct Deposit,10403.31,2024-08-31
TXN_001578,CUST_0038,Salary Credit,Employer Direct Deposit,10403.31,2024-09-27
TXN_001579,CUST_0038,Salary Credit,Employer Direct Deposit,10403.31,2024-10-27
TXN_001580,CUST_0038,Salary Credit,Employer Direct Deposit,10403.31,2024-11-29
TXN_001581,CUST_0038,Grocery,Organic Store,2398.47,2024-03-28
TXN_001582,CUST_0038,Shopping,Baby Store,3026.16,2024-03-06
TXN_001583,CUST_0038,Rent,Apartment Rent,3142.82,2024-02-24
TXN_001584,CUST_0038,Utility Bill,Electricity,3964.23,2024-09-29
TXN_001585,CUST_0038,Entertainment,Movie Theater,2956.77,2024-05-02
TXN_001586,CUST_0038,Investment,Stock Brokerage,4146.26,2024-06-23
TXN_001587,CUST_0038,Investment,SIP Investment,4635.86,2024-06-24
TXN_001588,CUST_0038,Rent,Apartment Rent,3008.82,2024-12-30
TXN_001589,CUST_0038,Entertainment,Streaming Service,2964.89,2024-08-25
TXN_001590,CUST_0038,Utility Bill,Electricity,4111.9,2024-03-31
TXN_001591,CUST_0038,Shopping,Home Decor,357.34,2024-02-25
TXN_001592,CUST_0038,Dining,Cafe,2476.53,2024-12-04
TXN_001593,CUST_0038,Travel,Airlines,1283.55,2024-10-24
TXN_001594,CUST_0038,Travel,Hotels,3733.2,2024-05-29
TXN_001595,CUST_0038,Dining,Food Delivery,2893.88,2024-04-10
TXN_001596,CUST_0038,Investment,Fixed Deposit,8046.29,2024-12-13
TXN_001597,CUST_0038,Shopping,Home Decor,3591.78,2024-06-25
TXN_001598,CUST_0038,Grocery,Wholesale Club,50.52,2024-09-18
TXN_001599,CUST_0038,Dining,Restaurant,4264.0,2024-02-01
TXN_001600,CUST_0039,Salary Credit,Employer Direct Deposit,14614.79,2024-01-01
TXN_001601,CUST_0039,Salary Credit,Employer Direct Deposit,14614.79,2024-02-05
TXN_001602,CUST_0039,Salary Credit,Employer Direct Deposit,14614.79,2024-03-05
TXN_001603,CUST_0039,Salary Credit,Employer Direct Deposit,14614.79,2024-04-02
TXN_001604,CUST_0039,Salary Credit,Employer Direct Deposit,14614.79,2024-04-30
TXN_001605,CUST_0039,Salary Credit,Employer Direct Deposit,14614.79,2024-06-01
TXN_001606,CUST_0039,Salary Credit,Employer Direct Deposit,14614.79,2024-06-29
TXN_001607,CUST_0039,Salary Credit,Employer Direct Deposit,14614.79,2024-07-30
TXN_001608,CUST_0039,Salary Credit,Employer Direct Deposit,14614.79,2024-08-31
TXN_001609,CUST_0039,Salary Credit,Employer Direct Deposit,14614.79,2024-10-02
TXN_001610,CUST_0039,Salary Credit,Employer Direct Deposit,14614.79,2024-10-31
TXN_001611,CUST_0039,Salary Credit,Employer Direct Deposit,14614.79,2024-11-29
TXN_001612,CUST_0039,Utility Bill,Phone,2036.1,2024-08-10
TXN_001613,CUST_0039,Rent,Apartment Rent,2424.61,2024-04-06
TXN_001614,CUST_0039,Rent,Office Rent,2080.86,2024-08-01
TXN_001615,CUST_0039,EMI,Car Loan EMI,2175.17,2024-03-09
TXN_001616,CUST_0039,Travel,Airlines,1323.17,2024-09-06
TXN_001617,CUST_0039,Dining,Restaurant,432.47,2024-11-24
TXN_001618,CUST_0039,Dining,Cafe,4468.98,2024-12-22
TXN_001619,CUST_0039,Dining,Food Delivery,907.19,2024-09-17
TXN_001620,CUST_0039,Dining,Food Delivery,4102.16,2024-07-15
TXN_001621,CUST_0039,Utility Bill,Water,937.1,2024-11-05
TXN_001622,CUST_0039,Travel,International Travel,5901.12,2024-12-30
TXN_001623,CUST_0039,Rent,Office Rent,2638.5,2024-07-06
TXN_001624,CUST_0039,Travel,Airlines,5698.08,2024-02-27
TXN_001625,CUST_0039,Entertainment,Gaming,409.51,2024-09-26
TXN_001626,CUST_0039,Shopping,Home Decor,2589.58,2024-09-24
TXN_001627,CUST_0039,Grocery,Supermarket,2367.53,2024-12-05
TXN_001628,CUST_0039,Grocery,Wholesale Club,3172.1,2024-10-23
TXN_001629,CUST_0039,Shopping,Online Marketplace,273.34,2024-06-24
TXN_001630,CUST_0039,Rent,Apartment Rent,2537.99,2024-08-28
TXN_001631,CUST_0039,Utility Bill,Phone,1771.04,2024-05-30
TXN_001632,CUST_0039,Shopping,Fashion,186.28,2024-11-01
TXN_001633,CUST_0039,Shopping,Online Marketplace,1309.61,2024-11-18
TXN_001634,CUST_0039,Entertainment,Gaming,853.71,2024-01-27
TXN_001635,CUST_0039,Shopping,Online Marketplace,146.22,2024-09-05
TXN_001636,CUST_0039,Grocery,Supermarket,2532.92,2024-05-22
TXN_001637,CUST_0039,Shopping,Fashion,3082.83,2024-05-20
TXN_001638,CUST_0040,Salary Credit,Employer Direct Deposit,4338.59,2024-01-02
TXN_001639,CUST_0040,Salary Credit,Employer Direct Deposit,4338.59,2024-02-04
TXN_001640,CUST_0040,Salary Credit,Employer Direct Deposit,4338.59,2024-03-06
TXN_001641,CUST_0040,Salary Credit,Employer Direct Deposit,4338.59,2024-04-01
TXN_001642,CUST_0040,Salary Credit,Employer Direct Deposit,4338.59,2024-05-05
TXN_001643,CUST_0040,Salary Credit,Employer Direct Deposit,4338.59,2024-06-02
TXN_001644,CUST_0040,Salary Credit,Employer Direct Deposit,5687.59,2024-06-30
TXN_001645,CUST_0040,Salary Credit,Employer Direct Deposit,5546.35,2024-08-03
TXN_001646,CUST_0040,Salary Credit,Employer Direct Deposit,5513.74,2024-08-29
TXN_001647,CUST_0040,Salary Credit,Employer Direct Deposit,6246.75,2024-09-27
TXN_001648,CUST_0040,Salary Credit,Employer Direct Deposit,5652.55,2024-10-27
TXN_001649,CUST_0040,Salary Credit,Employer Direct Deposit,6465.38,2024-11-30
TXN_001650,CUST_0040,EMI,Car Loan EMI,1532.37,2024-07-15
TXN_001651,CUST_0040,Investment,SIP Investment,2089.19,2024-10-22
TXN_001652,CUST_0040,Utility Bill,Electricity,3214.88,2024-02-29
TXN_001653,CUST_0040,Travel,Hotels,3914.61,2024-08-31
TXN_001654,CUST_0040,Rent,Apartment Rent,3116.82,2024-08-30
TXN_001655,CUST_0040,Shopping,Fashion,2656.91,2024-08-10
TXN_001656,CUST_0040,Travel,Travel Agency,3700.8,2024-12-13
TXN_001657,CUST_0040,Utility Bill,Electricity,495.85,2024-09-29
TXN_001658,CUST_0040,Utility Bill,Phone,3056.32,2024-11-29
TXN_001659,CUST_0040,Shopping,Baby Store,1358.93,2024-02-20
TXN_001660,CUST_0040,Shopping,Online Marketplace,1961.86,2024-12-11
TXN_001661,CUST_0040,Investment,Stock Brokerage,6938.32,2024-04-02
TXN_001662,CUST_0040,Utility Bill,Electricity,3367.28,2024-02-04
TXN_001663,CUST_0040,Travel,Car Rental,1010.48,2024-08-16
TXN_001664,CUST_0040,Utility Bill,Water,3629.0,2024-05-08
TXN_001665,CUST_0040,Investment,Mutual Fund SIP,1373.44,2024-10-31
TXN_001666,CUST_0040,Investment,Mutual Fund SIP,1639.78,2024-11-05
TXN_001667,CUST_0040,EMI,Car Loan EMI,2749.74,2024-10-16
TXN_001668,CUST_0040,EMI,Home Loan EMI,1133.34,2024-08-27
TXN_001669,CUST_0040,Grocery,Wholesale Club,2272.68,2024-05-21
TXN_001670,CUST_0040,Dining,Food Delivery,4517.92,2024-06-14
TXN_001671,CUST_0040,Shopping,Fashion,3905.85,2024-05-21
TXN_001672,CUST_0040,Travel,Car Rental,7968.48,2024-05-12
TXN_001673,CUST_0041,Salary Credit,Employer Direct Deposit,3832.78,2024-01-02
TXN_001674,CUST_0041,Salary Credit,Employer Direct Deposit,3832.78,2024-02-04
TXN_001675,CUST_0041,Salary Credit,Employer Direct Deposit,3832.78,2024-03-04
TXN_001676,CUST_0041,Salary Credit,Employer Direct Deposit,3832.78,2024-04-01
TXN_001677,CUST_0041,Salary Credit,Employer Direct Deposit,3832.78,2024-05-05
TXN_001678,CUST_0041,Salary Credit,Employer Direct Deposit,3832.78,2024-06-02
TXN_001679,CUST_0041,Salary Credit,Employer Direct Deposit,4724.01,2024-07-03
TXN_001680,CUST_0041,Salary Credit,Employer Direct Deposit,5483.22,2024-07-30
TXN_001681,CUST_0041,Salary Credit,Employer Direct Deposit,5305.3,2024-08-28
TXN_001682,CUST_0041,Salary Credit,Employer Direct Deposit,5648.69,2024-10-02
TXN_001683,CUST_0041,Salary Credit,Employer Direct Deposit,4897.14,2024-10-27
TXN_001684,CUST_0041,Salary Credit,Employer Direct Deposit,4683.18,2024-11-30
TXN_001685,CUST_0041,Shopping,Home Decor,103.64,2024-09-11
TXN_001686,CUST_0041,EMI,Personal Loan EMI,2832.23,2024-12-06
TXN_001687,CUST_0041,Dining,Cafe,766.52,2024-06-17
TXN_001688,CUST_0041,Dining,Food Delivery,28.48,2024-12-28
TXN_001689,CUST_0041,Entertainment,Movie Theater,2185.93,2024-02-05
TXN_001690,CUST_0041,Rent,Apartment Rent,3862.47,2024-09-03
TXN_001691,CUST_0041,Grocery,Wholesale Club,2681.17,2024-07-02
TXN_001692,CUST_0041,Utility Bill,Internet,2009.07,2024-11-19
TXN_001693,CUST_0041,Grocery,Organic Store,2677.79,2024-06-23
TXN_001694,CUST_0041,Grocery,Organic Store,3804.66,2024-05-28
TXN_001695,CUST_0041,Investment,Stock Brokerage,9691.37,2024-12-04
TXN_001696,CUST_0041,Investment,Fixed Deposit,9016.38,2024-11-18
TXN_001697,CUST_0041,Utility Bill,Phone,433.46,2024-11-19
TXN_001698,CUST_0041,Entertainment,Gaming,955.43,2024-01-19
TXN_001699,CUST_0041,Investment,Mutual Fund SIP,6132.98,2024-09-07
TXN_001700,CUST_0041,Dining,Restaurant,3965.77,2024-11-25
TXN_001701,CUST_0041,Shopping,Home Decor,2674.36,2024-08-18
TXN_001702,CUST_0041,Travel,Airlines,2834.21,2024-01-22
TXN_001703,CUST_0041,Dining,Restaurant,1066.27,2024-11-30
TXN_001704,CUST_0041,Rent,Office Rent,3610.6,2024-10-01
TXN_001705,CUST_0041,EMI,Personal Loan EMI,2812.04,2024-01-19
TXN_001706,CUST_0041,EMI,Car Loan EMI,1678.05,2024-11-12
TXN_001707,CUST_0041,Travel,Hotels,1218.19,2024-03-29
TXN_001708,CUST_0042,Salary Credit,Employer Direct Deposit,6688.05,2024-01-01
TXN_001709,CUST_0042,Salary Credit,Employer Direct Deposit,6688.05,2024-02-03
TXN_001710,CUST_0042,Salary Credit,Employer Direct Deposit,6688.05,2024-03-05
TXN_001711,CUST_0042,Salary Credit,Employer Direct Deposit,6688.05,2024-04-01
TXN_001712,CUST_0042,Salary Credit,Employer Direct Deposit,6688.05,2024-05-04
TXN_001713,CUST_0042,Salary Credit,Employer Direct Deposit,6688.05,2024-05-30
TXN_001714,CUST_0042,Salary Credit,Employer Direct Deposit,9666.51,2024-06-29
TXN_001715,CUST_0042,Salary Credit,Employer Direct Deposit,8254.75,2024-08-02
TXN_001716,CUST_0042,Salary Credit,Employer Direct Deposit,9629.14,2024-08-29
TXN_001717,CUST_0042,Salary Credit,Employer Direct Deposit,8152.29,2024-09-28
TXN_001718,CUST_0042,Salary Credit,Employer Direct Deposit,8880.82,2024-11-01
TXN_001719,CUST_0042,Salary Credit,Employer Direct Deposit,9386.81,2024-11-28
TXN_001720,CUST_0042,Grocery,Wholesale Club,2884.08,2024-03-11
TXN_001721,CUST_0042,Utility Bill,Water,3823.5,2024-10-30
TXN_001722,CUST_0042,EMI,Car Loan EMI,1184.73,2024-07-31
TXN_001723,CUST_0042,EMI,Personal Loan EMI,912.52,2024-05-04
TXN_001724,CUST_0042,Travel,Hotels,6809.46,2024-11-09
TXN_001725,CUST_0042,Dining,Restaurant,88.0,2024-09-06
TXN_001726,CUST_0042,Grocery,Supermarket,46.05,2024-02-15
TXN_001727,CUST_0042,Shopping,Home Decor,3470.58,2024-08-31
TXN_001728,CUST_0042,EMI,Home Loan EMI,1177.37,2024-08-18
TXN_001729,CUST_0042,Dining,Restaurant,4691.07,2024-11-08
TXN_001730,CUST_0042,Travel,International Travel,4099.12,2024-02-15
TXN_001731,CUST_0042,Shopping,Baby Store,2099.74,2024-10-12
TXN_001732,CUST_0042,Investment,Stock Brokerage,5536.89,2024-02-18
TXN_001733,CUST_0042,Utility Bill,Water,2326.44,2024-11-16
TXN_001734,CUST_0042,Investment,Fixed Deposit,1570.45,2024-03-17
TXN_001735,CUST_0042,Entertainment,Movie Theater,889.86,2024-12-09
TXN_001736,CUST_0042,Travel,Airlines,2423.5,2024-08-10
TXN_001737,CUST_0042,Shopping,Baby Store,3087.93,2024-08-20
TXN_001738,CUST_0042,Travel,Airlines,7413.92,2024-03-31
TXN_001739,CUST_0042,EMI,Home Loan EMI,790.16,2024-04-30
TXN_001740,CUST_0042,Entertainment,Gaming,2903.01,2024-08-02
TXN_001741,CUST_0042,Investment,Fixed Deposit,1546.26,2024-04-26
TXN_001742,CUST_0042,Grocery,Supermarket,3691.36,2024-04-12
TXN_001743,CUST_0042,Dining,Restaurant,376.91,2024-10-26
TXN_001744,CUST_0042,Entertainment,Streaming Service,4453.54,2024-03-15
TXN_001745,CUST_0042,Investment,SIP Investment,4048.11,2024-08-22
TXN_001746,CUST_0042,Investment,Fixed Deposit,2421.0,2024-03-06
TXN_001747,CUST_0042,Travel,International Travel,1264.71,2024-08-26
TXN_001748,CUST_0042,Entertainment,Movie Theater,864.29,2024-06-24
TXN_001749,CUST_0042,Investment,Fixed Deposit,8000.7,2024-11-22
TXN_001750,CUST_0042,EMI,Personal Loan EMI,2637.51,2024-02-14
TXN_001751,CUST_0042,Dining,Food Delivery,2451.17,2024-04-20
TXN_001752,CUST_0042,Entertainment,Movie Theater,1403.06,2024-08-07
TXN_001753,CUST_0042,Investment,Stock Brokerage,6004.94,2024-10-29
TXN_001754,CUST_0042,EMI,Personal Loan EMI,1544.43,2024-01-23
TXN_001755,CUST_0043,Salary Credit,Employer Direct Deposit,11801.72,2024-01-05
TXN_001756,CUST_0043,Salary Credit,Employer Direct Deposit,11801.72,2024-01-31
TXN_001757,CUST_0043,Salary Credit,Employer Direct Deposit,11801.72,2024-03-04
TXN_001758,CUST_0043,Salary Credit,Employer Direct Deposit,11801.72,2024-04-04
TXN_001759,CUST_0043,Salary Credit,Employer Direct Deposit,11801.72,2024-05-03
TXN_001760,CUST_0043,Salary Credit,Employer Direct Deposit,11801.72,2024-06-02
TXN_001761,CUST_0043,Salary Credit,Employer Direct Deposit,11801.72,2024-07-04
TXN_001762,CUST_0043,Salary Credit,Employer Direct Deposit,11801.72,2024-07-29
TXN_001763,CUST_0043,Salary Credit,Employer Direct Deposit,11801.72,2024-08-31
TXN_001764,CUST_0043,Salary Credit,Employer Direct Deposit,11801.72,2024-09-30
TXN_001765,CUST_0043,Salary Credit,Employer Direct Deposit,11801.72,2024-10-28
TXN_001766,CUST_0043,Salary Credit,Employer Direct Deposit,11801.72,2024-11-26
TXN_001767,CUST_0043,Rent,Apartment Rent,2219.85,2024-04-21
